"text","target"
"trademark, register the trademark of",0.125
"see, receive as a specified guest",0.06666666666666667
"truly, in fact (used as intensifiers or sentence modifiers)",0.0
"in truth, in fact (used as intensifiers or sentence modifiers)",0.0
"really, in fact (used as intensifiers or sentence modifiers)",0.0
"economically, with respect to economic science",0.07407407407407407
"finding, something that is found",0.14814814814814814
"commission, a fee for services rendered based on a percentage of an amount received or collected or agreed to be paid (as distinguished from a salary)",0.14814814814814814
"privy, hidden from general view or use",-0.09999999999999999
"secret, hidden from general view or use",-0.09999999999999999
"secluded, hidden from general view or use",-0.09999999999999999
"ace, of the highest quality",0.5925925925925926
"super, of the highest quality",0.5925925925925926
"topnotch, of the highest quality",0.5925925925925926
"tiptop, of the highest quality",0.5925925925925926
"top-notch, of the highest quality",0.5925925925925926
"first-rate, of the highest quality",0.5925925925925926
"A-one, of the highest quality",0.5925925925925926
"crack, of the highest quality",0.5925925925925926
"tops, of the highest quality",0.5925925925925926
"funded, furnished with funds",0.07407407407407407
"stressful, extremely irritating to the nerves",-0.0909090909090909
"nerve-wracking, extremely irritating to the nerves",-0.0909090909090909
"trying, extremely irritating to the nerves",-0.0909090909090909
"nerve-racking, extremely irritating to the nerves",-0.0909090909090909
"self-aggrandizing, exhibiting self-importance",0.09999999999999999
"big, exhibiting self-importance",0.09999999999999999
"boastful, exhibiting self-importance",0.09999999999999999
"self-aggrandising, exhibiting self-importance",0.09999999999999999
"braggy, exhibiting self-importance",0.09999999999999999
"cock-a-hoop, exhibiting self-importance",0.09999999999999999
"braggart, exhibiting self-importance",0.09999999999999999
"bragging, exhibiting self-importance",0.09999999999999999
"crowing, exhibiting self-importance",0.09999999999999999
"innocent, completely wanting or lacking",-0.5
"free, completely wanting or lacking",-0.5
"barren, completely wanting or lacking",-0.5
"devoid, completely wanting or lacking",-0.5
"destitute, completely wanting or lacking",-0.5
"settle, bring to an end; settle conclusively",0.48484848484848486
"decide, bring to an end; settle conclusively",0.48484848484848486
"resolve, bring to an end; settle conclusively",0.48484848484848486
"adjudicate, bring to an end; settle conclusively",0.48484848484848486
"save, record data on a computer",0.12121212121212122
"write, record data on a computer",0.12121212121212122
"development, a process in which something passes by degrees to a different stage (especially a more advanced or mature stage)",0.39999999999999997
"evolution, a process in which something passes by degrees to a different stage (especially a more advanced or mature stage)",0.39999999999999997
"thrown, twisted together; as of filaments spun into a thread",0.08333333333333333
"thrown and twisted, twisted together; as of filaments spun into a thread",0.08333333333333333
"improved, become or made better in quality",0.7000000000000001
"construction, a thing constructed; a complex entity constructed of many parts",0.16666666666666666
"structure, a thing constructed; a complex entity constructed of many parts",0.16666666666666666
"creationism, the literal belief in the account of Creation given in the Book of Genesis",0.13333333333333333
"musical theme, (music) melodic subject of a musical composition",0.03333333333333333
"theme, (music) melodic subject of a musical composition",0.03333333333333333
"melodic theme, (music) melodic subject of a musical composition",0.03333333333333333
"idea, (music) melodic subject of a musical composition",0.03333333333333333
"discharge, pronounce not guilty of criminal charges",0.07407407407407407
"clear, pronounce not guilty of criminal charges",0.07407407407407407
"acquit, pronounce not guilty of criminal charges",0.07407407407407407
"assoil, pronounce not guilty of criminal charges",0.07407407407407407
"exculpate, pronounce not guilty of criminal charges",0.07407407407407407
"exonerate, pronounce not guilty of criminal charges",0.07407407407407407
"read, interpret the significance of, as of palms, tea leaves, intestines, the sky; also of human behavior",0.037037037037037035
"task, assign a task to",0.047619047619047616
"sink, fall or sink heavily",-0.3333333333333333
"slump, fall or sink heavily",-0.3333333333333333
"slide down, fall or sink heavily",-0.3333333333333333
"biological, (of a parent or child) related by blood; genetically related",0.0
"natural, (of a parent or child) related by blood; genetically related",0.0
"accessible, easy to get along with or talk to; friendly",0.24242424242424243
"down, away from a more central or a more northerly place",-0.16666666666666666
"touch, make physical contact with, come in contact with",0.09999999999999999
"teaser, a particularly baffling problem that is said to have a correct solution",0.047619047619047616
"puzzle, a particularly baffling problem that is said to have a correct solution",0.047619047619047616
"mystifier, a particularly baffling problem that is said to have a correct solution",0.047619047619047616
"puzzler, a particularly baffling problem that is said to have a correct solution",0.047619047619047616
"image, the general impression that something (a person or organization or product) presents to the public",0.09999999999999999
"o'er, throughout a period of time",0.0
"over, throughout a period of time",0.0
"answer, be satisfactory for; meet the requirements of or serve the purpose of",0.037037037037037035
"awake, mentally perceptive and responsive",0.6
"alert, mentally perceptive and responsive",0.6
"alive, mentally perceptive and responsive",0.6
"delete, cut or eliminate",-0.07407407407407407
"edit, cut or eliminate",-0.07407407407407407
"blue-pencil, cut or eliminate",-0.07407407407407407
"movement, a group of people with a common ideology who try together to achieve certain general goals",0.5185185185185185
"front, a group of people with a common ideology who try together to achieve certain general goals",0.5185185185185185
"social movement, a group of people with a common ideology who try together to achieve certain general goals",0.5185185185185185
"constitute, create and charge with a task or function",0.43333333333333335
"name, create and charge with a task or function",0.43333333333333335
"appoint, create and charge with a task or function",0.43333333333333335
"nominate, create and charge with a task or function",0.43333333333333335
"step, walk a short distance to a specified place or in a specified manner",0.03333333333333333
"notorious, known widely and usually unfavorably",-0.25
"infamous, known widely and usually unfavorably",-0.25
"ill-famed, known widely and usually unfavorably",-0.25
"see, imagine; conceive of; see in one's mind",0.3333333333333333
"project, imagine; conceive of; see in one's mind",0.3333333333333333
"figure, imagine; conceive of; see in one's mind",0.3333333333333333
"visualize, imagine; conceive of; see in one's mind",0.3333333333333333
"visualise, imagine; conceive of; see in one's mind",0.3333333333333333
"image, imagine; conceive of; see in one's mind",0.3333333333333333
"envision, imagine; conceive of; see in one's mind",0.3333333333333333
"fancy, imagine; conceive of; see in one's mind",0.3333333333333333
"picture, imagine; conceive of; see in one's mind",0.3333333333333333
"painful, causing physical discomfort",-0.3666666666666667
"irritating, causing physical discomfort",-0.3666666666666667
"pitifully, to a pitiful degree",-0.40740740740740744
"activity, (chemistry) the capacity of a substance to take part in a chemical reaction",0.3636363636363636
"sparkle, be lively or brilliant or exhibit virtuosity",0.20833333333333334
"coruscate, be lively or brilliant or exhibit virtuosity",0.20833333333333334
"scintillate, be lively or brilliant or exhibit virtuosity",0.20833333333333334
"curtailment, the act of withholding or withdrawing some book or writing from publication or circulation",-0.39999999999999997
"suppression, the act of withholding or withdrawing some book or writing from publication or circulation",-0.39999999999999997
"enter, become a participant; be involved in",0.42424242424242425
"participate, become a participant; be involved in",0.42424242424242425
"Opposition, the major political party opposed to the party in office and prepared to replace it if elected",0.09999999999999999
"pick, harass with constant criticism",0.037037037037037035
"blame, harass with constant criticism",0.037037037037037035
"find fault, harass with constant criticism",0.037037037037037035
"bow down, bend one's knee or body, or lower one's head",-0.39999999999999997
"bow, bend one's knee or body, or lower one's head",-0.39999999999999997
"explorative, serving in or intended for exploration or discovery",0.4666666666666666
"exploratory, serving in or intended for exploration or discovery",0.4666666666666666
"guess, put forward, of a guess, in spite of possible refutation",0.037037037037037035
"venture, put forward, of a guess, in spite of possible refutation",0.037037037037037035
"hazard, put forward, of a guess, in spite of possible refutation",0.037037037037037035
"pretend, put forward, of a guess, in spite of possible refutation",0.037037037037037035
"transform, change in outward structure or looks",0.19999999999999998
"transmute, change in outward structure or looks",0.19999999999999998
"metamorphose, change in outward structure or looks",0.19999999999999998
"virus, a harmful or corrupting agency",-0.2916666666666667
"correlate, bring into a mutual, complementary, or reciprocal relation",0.09523809523809523
"buy, obtain by purchase; acquire by means of a financial transaction",0.30303030303030304
"purchase, obtain by purchase; acquire by means of a financial transaction",0.30303030303030304
"avaricious, immoderately desirous of acquiring e.g. wealth",-0.08333333333333333
"greedy, immoderately desirous of acquiring e.g. wealth",-0.08333333333333333
"covetous, immoderately desirous of acquiring e.g. wealth",-0.08333333333333333
"grasping, immoderately desirous of acquiring e.g. wealth",-0.08333333333333333
"grabby, immoderately desirous of acquiring e.g. wealth",-0.08333333333333333
"prehensile, immoderately desirous of acquiring e.g. wealth",-0.08333333333333333
"more and more, advancing in amount or intensity",0.21212121212121213
"progressively, advancing in amount or intensity",0.21212121212121213
"increasingly, advancing in amount or intensity",0.21212121212121213
"pattern, a perceptual structure",0.041666666666666664
"form, a perceptual structure",0.041666666666666664
"shape, a perceptual structure",0.041666666666666664
"carry, have with oneself; have on one's person",0.12121212121212122
"take, have with oneself; have on one's person",0.12121212121212122
"pack, have with oneself; have on one's person",0.12121212121212122
"downsize, (of a company) reduce in size or number of employees",-0.16666666666666666
"credit, give someone credit for something",0.16666666666666666
"grasping, understanding with difficulty",-0.0909090909090909
"anxious, causing or fraught with or showing anxiety",-0.3888888888888889
"nervous, causing or fraught with or showing anxiety",-0.3888888888888889
"queasy, causing or fraught with or showing anxiety",-0.3888888888888889
"unquiet, causing or fraught with or showing anxiety",-0.3888888888888889
"uneasy, causing or fraught with or showing anxiety",-0.3888888888888889
"determination, the quality of being determined to do or achieve something; firmness of purpose",0.8518518518518517
"purpose, the quality of being determined to do or achieve something; firmness of purpose",0.8518518518518517
"reject, not accept something given or offered",-0.40740740740740744
"rush, a sudden burst of activity",0.7407407407407408
"enlighten, make understand",0.3666666666666667
"edify, make understand",0.3666666666666667
"scientific, conforming with the principles or methods used in science",0.14814814814814814
"producer, something that produces",0.2962962962962963
"dance, skip, leap, or move up and down or sideways",0.30303030303030304
"big, on a grand scale",0.3703703703703704
"uncertain, ambiguous (especially in the negative)",-0.7037037037037037
"intellectual, involving intelligence rather than emotions or instinct",0.3333333333333333
"cerebral, involving intelligence rather than emotions or instinct",0.3333333333333333
"turn, a time period for working (after which you will be relieved by someone else)",0.037037037037037035
"go, a time period for working (after which you will be relieved by someone else)",0.037037037037037035
"tour, a time period for working (after which you will be relieved by someone else)",0.037037037037037035
"spell, a time period for working (after which you will be relieved by someone else)",0.037037037037037035
"hire, a newly hired employee",0.12121212121212122
"subordinate, subject or submissive to authority or the control of another",-0.5555555555555556
"reorganisation, the imposition of a new organization; organizing differently (often involving extensive and drastic changes)",0.4444444444444444
"shakeup, the imposition of a new organization; organizing differently (often involving extensive and drastic changes)",0.4444444444444444
"reorganization, the imposition of a new organization; organizing differently (often involving extensive and drastic changes)",0.4444444444444444
"shake-up, the imposition of a new organization; organizing differently (often involving extensive and drastic changes)",0.4444444444444444
"tip, an indication of potential opportunity",0.2962962962962963
"lead, an indication of potential opportunity",0.2962962962962963
"wind, an indication of potential opportunity",0.2962962962962963
"confidential information, an indication of potential opportunity",0.2962962962962963
"steer, an indication of potential opportunity",0.2962962962962963
"hint, an indication of potential opportunity",0.2962962962962963
"gloriously, blessedly or wonderfully",0.0
"alertness, the process of paying close and continuous attention",0.3703703703703704
"vigilance, the process of paying close and continuous attention",0.3703703703703704
"watchfulness, the process of paying close and continuous attention",0.3703703703703704
"wakefulness, the process of paying close and continuous attention",0.3703703703703704
"abnormal, much greater than the normal",0.06666666666666667
"mature, become due for repayment",0.09523809523809523
"spiral, form a spiral",0.0
"credible, (a common but incorrect usage where `credulous' would be appropriate) credulous",0.1818181818181818
"charming, possessing or using or characteristic of or appropriate to supernatural powers",0.06666666666666667
"wizard, possessing or using or characteristic of or appropriate to supernatural powers",0.06666666666666667
"magic, possessing or using or characteristic of or appropriate to supernatural powers",0.06666666666666667
"wizardly, possessing or using or characteristic of or appropriate to supernatural powers",0.06666666666666667
"witching, possessing or using or characteristic of or appropriate to supernatural powers",0.06666666666666667
"sorcerous, possessing or using or characteristic of or appropriate to supernatural powers",0.06666666666666667
"magical, possessing or using or characteristic of or appropriate to supernatural powers",0.06666666666666667
"drive, hit very hard, as by swinging a bat horizontally",0.2333333333333333
"hand, a position given by its location to the side of an object",-0.03333333333333333
"reach, to gain with effort",0.875
"attain, to gain with effort",0.875
"achieve, to gain with effort",0.875
"accomplish, to gain with effort",0.875
"trace, follow, discover, or ascertain the course of development of something",0.16666666666666666
"follow, follow, discover, or ascertain the course of development of something",0.16666666666666666
"better, (comparative of `good') changed for the better in health or fitness",0.125
"beat, strike (a part of one's own body) repeatedly, as in great emotion or in accompaniment to music",0.375
"leave, go away from a place",0.06666666666666667
"go away, go away from a place",0.06666666666666667
"go forth, go away from a place",0.06666666666666667
"implicated, culpably involved",-0.13333333333333333
"concerned, culpably involved",-0.13333333333333333
"push, press against forcefully without moving",0.6333333333333333
"intentional, characterized by conscious design or purpose",0.4666666666666666
"knowing, characterized by conscious design or purpose",0.4666666666666666
"deliberate, characterized by conscious design or purpose",0.4666666666666666
"ride, move like a floating object",0.07407407407407407
"accrue, grow by addition",0.43333333333333335
"problem, a question raised for consideration or solution",-0.20833333333333334
"trip, a light or nimble tread",-0.08333333333333333
"true, determined with reference to the earth's axis rather than the magnetic poles",0.0
"muscle, make one's way by force",0.3333333333333333
"fall, be inherited by",0.0
"return, be inherited by",0.0
"pass, be inherited by",0.0
"devolve, be inherited by",0.0
"test, undergo a test",-0.1111111111111111
"movement, the act of changing location from one place to another",0.3333333333333333
"move, the act of changing location from one place to another",0.3333333333333333
"motion, the act of changing location from one place to another",0.3333333333333333
"fact, a piece of information about circumstances that exist or events that have occurred",-0.03333333333333333
"facilitate, be of use",0.2916666666666667
"help, be of use",0.2916666666666667
"stirring, agitating a liquid with an implement",0.25925925925925924
"cruise, sail or travel about for pleasure, relaxation, or sightseeing",-0.14814814814814814
"flying, moving swiftly",0.07407407407407407
"fast-flying, moving swiftly",0.07407407407407407
"clear, freed from any question of guilt",0.25
"exculpated, freed from any question of guilt",0.25
"absolved, freed from any question of guilt",0.25
"exonerated, freed from any question of guilt",0.25
"cleared, freed from any question of guilt",0.25
"vindicated, freed from any question of guilt",0.25
"officially, in an official role",0.21212121212121213
"standardized, brought into conformity with a standard",0.0
"standardised, brought into conformity with a standard",0.0
"roll, shape by rolling",0.03333333333333333
"despite, contemptuous disregard",-0.19047619047619047
"natural, in accordance with nature; relating to or concerning nature",-0.03333333333333333
"therefore, (used to introduce a logical conclusion) from that fact or reason or as a result",0.037037037037037035
"hence, (used to introduce a logical conclusion) from that fact or reason or as a result",0.037037037037037035
"thence, (used to introduce a logical conclusion) from that fact or reason or as a result",0.037037037037037035
"so, (used to introduce a logical conclusion) from that fact or reason or as a result",0.037037037037037035
"thus, (used to introduce a logical conclusion) from that fact or reason or as a result",0.037037037037037035
"making, an attribute that must be met or complied with and that fits a person for something",0.40740740740740744
"qualification, an attribute that must be met or complied with and that fits a person for something",0.40740740740740744
"push, move strenuously and with effort",0.6296296296296297
"written, set down in writing in any of various ways",0.0
"corrupting, harmful to the mind or morals",-0.4666666666666666
"degrading, harmful to the mind or morals",-0.4666666666666666
"clout, special advantage or influence",0.25925925925925924
"pull, special advantage or influence",0.25925925925925924
"economic, of or relating to the science of economics",0.09999999999999999
"profession, an open avowal (true or false) of some belief or opinion",-0.041666666666666664
"professing, an open avowal (true or false) of some belief or opinion",-0.041666666666666664
"wakefulness, a temporary state in which you are unable (or unwilling) to sleep",-0.08333333333333333
"sleeplessness, a temporary state in which you are unable (or unwilling) to sleep",-0.08333333333333333
"build, found or ground",0.2222222222222222
"play, the removal of constraints",0.3703703703703704
"free rein, the removal of constraints",0.3703703703703704
"go, pass, fare, or elapse; of a certain state of affairs or action",0.0
"inexpensive, relatively low in price or charging low prices",-0.24242424242424243
"cheap, relatively low in price or charging low prices",-0.24242424242424243
"obedient, dutifully complying with the commands or instructions of those in authority",0.0
"play, behave in a certain way",0.07407407407407407
"blatant, conspicuously and offensively loud; given to vehement outcry",0.24242424242424243
"clamant, conspicuously and offensively loud; given to vehement outcry",0.24242424242424243
"strident, conspicuously and offensively loud; given to vehement outcry",0.24242424242424243
"clamorous, conspicuously and offensively loud; given to vehement outcry",0.24242424242424243
"vociferous, conspicuously and offensively loud; given to vehement outcry",0.24242424242424243
"run, compete in a race",0.4444444444444444
"race, compete in a race",0.4444444444444444
"good, thorough",0.5185185185185185
"minor, of lesser importance or stature or rank",-0.2962962962962963
"appear, appear as a character on stage or appear in a play, etc.",0.2333333333333333
"shame, a state of dishonor",-0.42424242424242425
"ignominy, a state of dishonor",-0.42424242424242425
"disgrace, a state of dishonor",-0.42424242424242425
"salaried, receiving a salary",0.03333333333333333
"passion, something that is desired intensely",0.43333333333333335
"rage, something that is desired intensely",0.43333333333333335
"commercialize, make commercial",0.15151515151515152
"market, make commercial",0.15151515151515152
"commercialise, make commercial",0.15151515151515152
"dummy up, make a dummy of",-0.08333333333333333
"dummy, make a dummy of",-0.08333333333333333
"go, be abolished or discarded",-0.08333333333333333
"roll, move along on or as if on wheels or a wheeled vehicle",0.06060606060606061
"wheel, move along on or as if on wheels or a wheeled vehicle",0.06060606060606061
"extend, span an interval of distance, space or time",-0.037037037037037035
"cover, span an interval of distance, space or time",-0.037037037037037035
"continue, span an interval of distance, space or time",-0.037037037037037035
"remember, recapture the past; indulge in memories",-0.037037037037037035
"think back, recapture the past; indulge in memories",-0.037037037037037035
"conflict, a hostile meeting of opposing military forces in the course of a war",0.3055555555555555
"fight, a hostile meeting of opposing military forces in the course of a war",0.3055555555555555
"engagement, a hostile meeting of opposing military forces in the course of a war",0.3055555555555555
"battle, a hostile meeting of opposing military forces in the course of a war",0.3055555555555555
"precocious, appearing or developing early",0.3333333333333333
"discerning, having or revealing keen insight and good judgment",0.4666666666666666
"big top, a canvas tent to house the audience at a circus performance",-0.030303030303030304
"circus tent, a canvas tent to house the audience at a circus performance",-0.030303030303030304
"round top, a canvas tent to house the audience at a circus performance",-0.030303030303030304
"top, a canvas tent to house the audience at a circus performance",-0.030303030303030304
"unripened, not fully developed or mature; not ripe",-0.16666666666666666
"immature, not fully developed or mature; not ripe",-0.16666666666666666
"green, not fully developed or mature; not ripe",-0.16666666666666666
"unripe, not fully developed or mature; not ripe",-0.16666666666666666
"make, induce to have sex",0.2222222222222222
"score, induce to have sex",0.2222222222222222
"seduce, induce to have sex",0.2222222222222222
"dishonor, refuse to accept",-0.3703703703703704
"dishonour, refuse to accept",-0.3703703703703704
"large, fairly large or important in effect; influential",0.24242424242424243
"step, put down or press the foot, place the foot",0.07407407407407407
"tread, put down or press the foot, place the foot",0.07407407407407407
